date,species,svl (mm),board number,habitat type,air temp (degrees Fahrenheit),relative humidity (percent)
2014-10-16,Eurycea cirrigera,8,24,stream,57.7,0.951
2014-10-16,Coluber constrictor,181,36,grass,57.7,0.951
2014-10-16,Plestiodon laticeps,18,45,forest,57.7,0.951
2014-10-23,Plestiodon fasciata,7,39,forest,74.2,0.425
2014-10-23,Sceloporus undulatus,15,39,forest,74.2,0.425
2014-10-30,Coluber constrictor,64,30,grass,67.9,0.337
2014-10-30,Scincella lateralis,5,45,forest,67.9,0.337
2014-11-06,Anolis carolinensis,10,8,disturbed,59.5,0.992
2014-11-06,Anolis carolinensis,10,29,grass,59.5,0.992
2014-11-06,Eurycea cirrigera,5,18,stream,59.5,0.992
2014-11-13,Scincella lateralis,3,45,forest,46.3,0.275
2014-11-20,Anolis carolinensis,7,9,disturbed,62.3,0.533
2014-11-20,Anolis carolinensis,11,3,disturbed,62.3,0.533
2014-11-20,Plethodon glutinosus,19,11,disturbed,62.3,0.533
2014-11-27,Scincella lateralis,8,39,forest,46.0,0.649
2014-11-27,Plestiodon fasciata,7,43,forest,46.0,0.649
2014-11-27,Anolis carolinensis,15,5,disturbed,46.0,0.649
2014-12-04,Eurycea cirrigera,10,16,stream,57.4,0.293
2014-12-04,Scincella lateralis,6,7,disturbed,57.4,0.293
2014-12-04,Eurycea cirrigera,7,15,stream,57.4,0.293
2014-12-04,Plethodon glutinosus,11,10,disturbed,57.4,0.293
2014-12-11,Scincella lateralis,9,39,forest,45.2,0.698
2014-12-11,Eurycea cirrigera,8,24,stream,45.2,0.698
2014-12-11,Plethodon glutinosus,11,11,disturbed,45.2,0.698
2014-12-11,Plethodon glutinosus,13,7,disturbed,45.2,0.698
2014-12-18,Plethodon glutinosus,11,12,disturbed,47.6,0.478
2014-12-18,Anolis carolinensis,20,42,forest,47.6,0.478
2014-12-25,Anolis carolinensis,9,7,disturbed,38.4,0.938
2014-12-25,Plethodon glutinosus,14,11,disturbed,38.4,0.938
2014-12-25,Plethodon glutinosus,19,47,forest,38.4,0.938
2015-01-08,Plethodon glutinosus,17,43,forest,43.0,0.529
2015-01-08,Plethodon glutinosus,11,12,disturbed,43.0,0.529
2015-01-22,Eurycea cirrigera,5,14,stream,40.9,0.631
2015-01-22,Plethodon glutinosus,15,39,forest,40.9,0.631
2015-01-22,Eurycea cirrigera,4,38,forest,40.9,0.631
2015-01-29,Plethodon glutinosus,13,44,forest,52.1,0.848
2015-01-29,Plethodon glutinosus,13,23,stream,52.1,0.848
2015-01-29,Eurycea cirrigera,7,18,stream,52.1,0.848
2015-02-12,Sceloporus undulatus,18,1,disturbed,44.7,0.887
2015-02-12,Eurycea cirrigera,7,22,stream,44.7,0.887
2015-02-19,Plestiodon fasciata,9,44,forest,50.5,0.323
2015-02-26,Plestiodon fasciata,8,9,disturbed,39.1,0.469
2015-02-26,Sceloporus undulatus,16,48,forest,39.1,0.469
2015-03-05,Agkistrodon piscivorus,75,13,stream,62.0,0.573
2015-03-05,Plestiodon laticeps,20,40,forest,62.0,0.573
2015-03-05,Storeria dekayi,38,43,forest,62.0,0.573
2015-03-12,Sceloporus undulatus,14,2,disturbed,45.8,0.296
2015-03-12,Sceloporus undulatus,10,7,disturbed,45.8,0.296
2015-03-19,Anolis carolinensis,11,8,disturbed,63.8,0.336
2015-03-19,Plethodon glutinosus,10,39,forest,63.8,0.336
2015-03-26,Anaxyrus fowleri,6,43,forest,56.1,0.654
2015-04-02,Sceloporus undulatus,12,7,disturbed,66.5,0.994
2015-04-09,Scincella lateralis,5,15,stream,56.4,0.35
2015-04-09,Anolis carolinensis,6,1,disturbed,56.4,0.35
2015-04-09,Anolis carolinensis,13,2,disturbed,56.4,0.35
2015-04-09,Agkistrodon piscivorus,120,22,stream,56.4,0.35
2015-04-16,Scincella lateralis,4,45,forest,64.3,0.434
2015-04-16,Anaxyrus fowleri,8,16,stream,64.3,0.434
2015-04-16,Eurycea cirrigera,8,17,stream,64.3,0.434
2015-04-23,Plestiodon fasciata,11,42,forest,62.7,0.377
2015-04-30,Anolis carolinensis,15,8,disturbed,72.6,0.356
2015-04-30,Scincella lateralis,4,5,disturbed,72.6,0.356
2015-04-30,Scincella lateralis,6,48,forest,72.6,0.356
2015-05-07,Anolis carolinensis,21,9,disturbed,80.1,0.307
2015-05-07,Plestiodon laticeps,17,46,forest,80.1,0.307
2015-05-21,Scincella lateralis,3,39,forest,75.3,0.797
2015-05-28,Scincella lateralis,4,20,stream,74.4,0.239
2015-05-28,Coluber constrictor,61,29,grass,74.4,0.239
2015-06-04,Anaxyrus fowleri,4,7,disturbed,79.2,0.331
2015-06-04,Sceloporus undulatus,13,3,disturbed,79.2,0.331
2015-06-11,Anolis carolinensis,13,2,disturbed,67.3,0.284
2015-06-11,Anolis carolinensis,12,9,disturbed,67.3,0.284
2015-06-11,Anaxyrus fowleri,5,22,stream,67.3,0.284
2015-06-18,Plestiodon fasciata,11,38,forest,77.1,0.873
2015-06-18,Scincella lateralis,5,37,forest,77.1,0.873
2015-06-18,Plestiodon fasciata,17,11,disturbed,77.1,0.873
2015-06-18,Anolis carolinensis,10,12,disturbed,77.1,0.873
2015-06-25,Sceloporus undulatus,10,8,disturbed,85.4,0.416
2015-06-25,Pantherophis spiloides,220,1,disturbed,85.4,0.416
2015-07-02,Plestiodon fasciata,10,11,disturbed,75.7,0.656
2015-07-02,Plestiodon laticeps,16,7,disturbed,75.7,0.656
2015-07-02,Pantherophis spiloides,125,44,forest,75.7,0.656
2015-07-02,Scincella lateralis,7,4,disturbed,75.7,0.656
2015-07-09,Anolis carolinensis,17,4,disturbed,80.7,0.989
2015-07-09,Scincella lateralis,6,45,forest,80.7,0.989
2015-07-09,Anolis carolinensis,19,11,disturbed,80.7,0.989
2015-07-09,Scincella lateralis,9,21,stream,80.7,0.989
2015-07-09,Scincella lateralis,4,17,stream,80.7,0.989
2015-07-16,Gastrophyne carolinensis,2,43,forest,79.9,0.428
2015-07-30,Plestiodon fasciata,7,2,disturbed,86.8,0.488
2015-07-30,Scincella lateralis,9,46,forest,86.8,0.488
2015-07-30,Scincella lateralis,11,7,disturbed,86.8,0.488
2015-08-06,Plestiodon fasciata,8,47,forest,86.8,0.744
2015-08-06,Scincella lateralis,5,16,stream,86.8,0.744
2015-08-06,Agkistrodon piscivorus,58,15,stream,86.8,0.744
2015-08-06,Sceloporus undulatus,14,12,disturbed,86.8,0.744
2015-08-06,Plestiodon fasciata,8,6,disturbed,86.8,0.744
2015-08-06,Scincella lateralis,6,47,forest,86.8,0.744
2015-08-06,Sceloporus undulatus,11,42,forest,86.8,0.744
2015-08-13,Sceloporus undulatus,12,12,disturbed,78.2,0.353
2015-08-13,Sceloporus undulatus,14,5,disturbed,78.2,0.353
2015-08-13,Sceloporus undulatus,11,2,disturbed,78.2,0.353
2015-08-20,Scincella lateralis,7,44,forest,88.1,0.328
2015-08-20,Plestiodon fasciata,8,45,forest,88.1,0.328
2015-08-20,Anolis carolinensis,11,2,disturbed,88.1,0.328
2015-08-20,Anolis carolinensis,13,9,disturbed,88.1,0.328
2015-08-20,Plestiodon fasciata,15,10,disturbed,88.1,0.328
2015-08-27,Tantilla coronata,28,3,disturbed,71.5,0.907
2015-08-27,Sceloporus undulatus,18,43,forest,71.5,0.907
2015-08-27,Anolis carolinensis,19,1,disturbed,71.5,0.907
2015-08-27,Anolis carolinensis,9,31,grass,71.5,0.907
2015-08-27,Sceloporus undulatus,12,8,disturbed,71.5,0.907
2015-08-27,Scincella lateralis,14,41,forest,71.5,0.907
2015-09-03,Pantherophis spiloides,213,30,grass,79.8,0.497
2015-09-03,Plestiodon laticeps,13,39,forest,79.8,0.497
2015-09-03,Sceloporus undulatus,12,6,disturbed,79.8,0.497
2015-09-10,Scincella lateralis,9,37,forest,69.9,0.845
2015-09-10,Coluber constrictor,94,29,grass,69.9,0.845
2015-09-17,Anolis carolinensis,10,43,forest,70.3,0.544
2015-09-17,Sceloporus undulatus,20,7,disturbed,70.3,0.544
2015-09-17,Coluber constrictor,172,27,grass,70.3,0.544
2015-09-24,Storeria occipitomaculata,16,27,grass,67.6,0.284
2015-09-24,Plestiodon fasciata,9,11,disturbed,67.6,0.284
2015-09-24,Scincella lateralis,5,8,disturbed,67.6,0.284
2015-10-01,Plestiodon fasciata,7,9,disturbed,60.0,0.745
2015-10-01,Sceloporus undulatus,12,41,forest,60.0,0.745
2015-10-08,Anaxyrus fowleri,9,5,disturbed,74.4,0.896
2015-10-08,Sceloporus undulatus,15,6,disturbed,74.4,0.896
2015-10-08,Pantherophis spiloides,61,42,forest,74.4,0.896
2015-10-08,Anolis carolinensis,11,11,disturbed,74.4,0.896
2015-10-15,Anolis carolinensis,11,12,disturbed,57.2,0.886
2015-10-15,Plestiodon fasciata,9,12,disturbed,57.2,0.886
2015-10-22,Sceloporus undulatus,16,9,disturbed,73.6,0.363
2015-10-22,Anolis carolinensis,8,40,forest,73.6,0.363
2015-10-22,Scincella lateralis,10,37,forest,73.6,0.363
2015-10-22,Scincella lateralis,5,40,forest,73.6,0.363
2015-10-29,Scincella lateralis,4,2,disturbed,53.0,0.636
2015-10-29,Sceloporus undulatus,11,10,disturbed,53.0,0.636
2015-10-29,Storeria occipitomaculata,39,2,disturbed,53.0,0.636
2015-10-29,Sceloporus undulatus,16,10,disturbed,53.0,0.636
2015-10-29,Plestiodon fasciata,9,41,forest,53.0,0.636
2015-10-29,Eurycea cirrigera,7,14,stream,53.0,0.636
2015-11-05,Anolis carolinensis,14,11,disturbed,45.2,0.684
2015-11-12,Scincella lateralis,4,3,disturbed,62.0,0.477
2015-11-12,Plethodon glutinosus,11,38,forest,62.0,0.477
2015-11-19,Eurycea cirrigera,7,15,stream,58.7,0.927
2015-11-19,Eurycea cirrigera,3,23,stream,58.7,0.927
2015-11-26,Plestiodon fasciata,13,3,disturbed,47.2,0.88
2015-11-26,Scincella lateralis,5,13,stream,47.2,0.88
2015-11-26,Plethodon glutinosus,15,4,disturbed,47.2,0.88
2015-12-03,Eurycea cirrigera,7,22,stream,47.6,0.248
2015-12-10,Eurycea cirrigera,3,20,stream,51.3,0.689
2015-12-10,Anolis carolinensis,7,40,forest,51.3,0.689
2015-12-17,Anolis carolinensis,16,7,disturbed,57.9,0.77
2015-12-17,Eurycea cirrigera,9,42,forest,57.9,0.77
2015-12-17,Plethodon glutinosus,12,12,disturbed,57.9,0.77
2015-12-24,Plethodon glutinosus,12,6,disturbed,49.2,0.933
2015-12-31,Anolis carolinensis,14,42,forest,53.1,0.956
2015-12-31,Eurycea cirrigera,8,18,stream,53.1,0.956
2015-12-31,Plethodon glutinosus,18,2,disturbed,53.1,0.956
2015-12-31,Plethodon glutinosus,16,7,disturbed,53.1,0.956
2015-12-31,Eurycea cirrigera,5,23,stream,53.1,0.956
2016-01-07,Eurycea cirrigera,6,16,stream,43.2,0.94
2016-01-07,Plethodon glutinosus,12,11,disturbed,43.2,0.94
2016-01-14,Plethodon glutinosus,14,20,stream,54.1,0.318
2016-01-14,Eurycea cirrigera,9,20,stream,54.1,0.318
2016-01-21,Plethodon glutinosus,18,39,forest,46.9,0.946
2016-01-21,Eurycea cirrigera,8,19,stream,46.9,0.946
2016-01-21,Plethodon glutinosus,13,11,disturbed,46.9,0.946
2016-01-28,Eurycea cirrigera,11,21,stream,53.9,0.568
2016-01-28,Eurycea cirrigera,9,23,stream,53.9,0.568
2016-01-28,Eurycea cirrigera,4,43,forest,53.9,0.568
2016-01-28,Plethodon glutinosus,18,45,forest,53.9,0.568
2016-02-04,Eurycea cirrigera,4,41,forest,50.6,0.283
2016-02-25,Eurycea cirrigera,8,24,stream,41.4,0.835
2016-02-25,Plethodon glutinosus,18,9,disturbed,41.4,0.835
2016-02-25,Plethodon glutinosus,14,2,disturbed,41.4,0.835
2016-03-03,Plestiodon fasciata,15,4,disturbed,63.7,0.894
2016-03-03,Eurycea cirrigera,3,16,stream,63.7,0.894
2016-03-03,Plestiodon fasciata,10,45,forest,63.7,0.894
2016-03-03,Plestiodon fasciata,7,46,forest,63.7,0.894
2016-03-10,Pantherophis spiloides,113,4,disturbed,50.7,0.958
2016-03-10,Scincella lateralis,9,38,forest,50.7,0.958
2016-03-10,Anolis carolinensis,6,45,forest,50.7,0.958
2016-03-17,Sceloporus undulatus,11,43,forest,64.3,0.352
2016-03-17,Storeria occipitomaculata,23,30,grass,64.3,0.352
2016-03-17,Plestiodon fasciata,6,42,forest,64.3,0.352
2016-03-17,Eurycea cirrigera,7,20,stream,64.3,0.352
2016-03-24,Scincella lateralis,8,11,disturbed,52.0,0.244
2016-03-24,Sceloporus undulatus,15,6,disturbed,52.0,0.244
2016-03-24,Agkistrodon piscivorus,77,22,stream,52.0,0.244
2016-03-24,Sceloporus undulatus,17,7,disturbed,52.0,0.244
2016-03-31,Plestiodon fasciata,8,10,disturbed,54.6,0.878
2016-03-31,Sceloporus undulatus,12,47,forest,54.6,0.878
2016-04-07,Coluber constrictor,162,35,grass,60.9,0.546
2016-04-07,Anolis carolinensis,11,7,disturbed,60.9,0.546
2016-04-07,Scincella lateralis,12,18,stream,60.9,0.546
2016-04-07,Anaxyrus fowleri,6,17,stream,60.9,0.546
2016-04-07,Storeria dekayi,47,4,disturbed,60.9,0.546
2016-04-07,Scincella lateralis,5,41,forest,60.9,0.546
2016-04-07,Sceloporus undulatus,13,7,disturbed,60.9,0.546
2016-04-14,Sceloporus undulatus,12,5,disturbed,52.5,0.601
2016-04-14,Scincella lateralis,5,47,forest,52.5,0.601
2016-04-14,Agkistrodon piscivorus,55,23,stream,52.5,0.601
2016-04-21,Scincella lateralis,7,9,disturbed,65.7,0.677
2016-04-21,Anolis carolinensis,11,5,disturbed,65.7,0.677
2016-04-21,Scincella lateralis,4,40,forest,65.7,0.677
2016-04-21,Sceloporus undulatus,15,8,disturbed,65.7,0.677
2016-04-28,Agkistrodon piscivorus,61,21,stream,52.5,0.937
2016-04-28,Storeria occipitomaculata,16,3,disturbed,52.5,0.937
2016-04-28,Anolis carolinensis,7,7,disturbed,52.5,0.937
2016-04-28,Storeria occipitomaculata,17,47,forest,52.5,0.937
2016-04-28,Sceloporus undulatus,11,8,disturbed,52.5,0.937
2016-05-05,Scincella lateralis,12,38,forest,74.5,0.298
2016-05-05,Anolis carolinensis,9,29,grass,74.5,0.298
2016-05-05,Scincella lateralis,3,13,stream,74.5,0.298
2016-05-05,Anolis carolinensis,17,4,disturbed,74.5,0.298
2016-05-12,Eurycea cirrigera,7,46,forest,60.0,0.367
2016-05-12,Anolis carolinensis,13,2,disturbed,60.0,0.367
2016-05-12,Plestiodon laticeps,12,43,forest,60.0,0.367
2016-05-19,Scincella lateralis,3,22,stream,79.5,0.43
2016-05-19,Scincella lateralis,3,42,forest,79.5,0.43
2016-05-26,Anolis carolinensis,12,4,disturbed,76.6,0.721
2016-06-02,Scincella lateralis,3,1,disturbed,84.5,0.348
2016-06-02,Storeria occipitomaculata,17,48,forest,84.5,0.348
2016-06-02,Anaxyrus fowleri,7,14,stream,84.5,0.348
2016-06-09,Anolis carolinensis,9,3,disturbed,83.7,0.968
2016-06-09,Scincella lateralis,5,15,stream,83.7,0.968
2016-06-09,Plestiodon laticeps,16,44,forest,83.7,0.968
2016-06-16,Anaxyrus fowleri,4,13,stream,71.1,0.88
2016-06-16,Scincella lateralis,7,43,forest,71.1,0.88
2016-06-16,Anolis carolinensis,11,44,forest,71.1,0.88
2016-06-23,Scincella lateralis,4,13,stream,80.9,0.292
2016-06-30,Plestiodon laticeps,13,3,disturbed,73.0,0.42
2016-06-30,Storeria occipitomaculata,34,46,forest,73.0,0.42
2016-06-30,Scincella lateralis,5,30,grass,73.0,0.42
2016-07-07,Plestiodon fasciata,9,6,disturbed,71.6,0.301
2016-07-07,Storeria occipitomaculata,28,26,grass,71.6,0.301
2016-07-07,Pantherophis spiloides,181,46,forest,71.6,0.301
2016-07-14,Sceloporus undulatus,18,5,disturbed,87.5,0.273
2016-07-21,Anolis carolinensis,15,7,disturbed,79.9,0.329
2016-07-21,Scincella lateralis,6,45,forest,79.9,0.329
2016-07-28,Scincella lateralis,4,10,disturbed,85.4,0.85
2016-08-04,Plestiodon fasciata,6,41,forest,81.5,0.864
2016-08-04,Anolis carolinensis,9,9,disturbed,81.5,0.864
2016-08-11,Plestiodon fasciata,11,45,forest,81.3,0.456
2016-08-11,Scincella lateralis,11,8,disturbed,81.3,0.456
2016-08-18,Scincella lateralis,5,19,stream,88.3,0.551
2016-08-18,Agkistrodon piscivorus,132,16,stream,88.3,0.551
2016-08-18,Anolis carolinensis,7,47,forest,88.3,0.551
2016-08-18,Sceloporus undulatus,16,1,disturbed,88.3,0.551
2016-08-25,Anolis carolinensis,12,31,grass,87.1,0.393
2016-08-25,Sceloporus undulatus,10,44,forest,87.1,0.393
2016-09-01,Storeria dekayi,41,33,grass,77.5,0.533
2016-09-01,Plestiodon fasciata,14,3,disturbed,77.5,0.533
2016-09-01,Coluber constrictor,80,25,grass,77.5,0.533
2016-09-08,Storeria occipitomaculata,30,2,disturbed,78.4,0.37
2016-09-08,Scincella lateralis,4,44,forest,78.4,0.37
2016-09-15,Anolis carolinensis,9,10,disturbed,70.5,0.508
2016-09-15,Sceloporus undulatus,13,47,forest,70.5,0.508
2016-09-15,Storeria occipitomaculata,37,3,disturbed,70.5,0.508
2016-09-15,Plestiodon fasciata,17,9,disturbed,70.5,0.508
2016-09-15,Agkistrodon piscivorus,88,18,stream,70.5,0.508
2016-09-15,Anolis carolinensis,21,17,stream,70.5,0.508
2016-09-22,Anolis carolinensis,19,34,grass,70.5,0.719
2016-09-22,Anolis carolinensis,20,23,stream,70.5,0.719
2016-09-29,Anolis carolinensis,13,12,disturbed,67.6,0.966
2016-09-29,Storeria dekayi,21,37,forest,67.6,0.966
2016-10-06,Plestiodon fasciata,15,3,disturbed,66.5,0.43
2016-10-06,Plestiodon fasciata,8,9,disturbed,66.5,0.43
2016-10-13,Anaxyrus fowleri,4,37,forest,54.8,0.318
2016-10-13,Sceloporus undulatus,11,5,disturbed,54.8,0.318
2016-10-13,Sceloporus undulatus,15,2,disturbed,54.8,0.318
2016-10-13,Storeria occipitomaculata,37,8,disturbed,54.8,0.318
2016-10-13,Scincella lateralis,10,31,grass,54.8,0.318
2016-10-13,Anolis carolinensis,21,37,forest,54.8,0.318
2016-10-20,Storeria occipitomaculata,31,47,forest,62.8,0.535
2016-10-20,Storeria occipitomaculata,22,3,disturbed,62.8,0.535
2016-10-20,Scincella lateralis,6,39,forest,62.8,0.535
2016-10-27,Eurycea cirrigera,3,24,stream,67.8,0.394
2016-10-27,Coluber constrictor,125,27,grass,67.8,0.394
2016-10-27,Plestiodon fasciata,6,45,forest,67.8,0.394
2016-10-27,Anolis carolinensis,14,3,disturbed,67.8,0.394
2016-11-03,Anolis carolinensis,16,12,disturbed,45.1,0.637
2016-11-03,Scincella lateralis,8,9,disturbed,45.1,0.637
2016-11-10,Eurycea cirrigera,4,16,stream,53.8,0.798
2016-11-10,Anaxyrus fowleri,8,1,disturbed,53.8,0.798
2016-11-10,Scincella lateralis,8,43,forest,53.8,0.798
2016-11-10,Eurycea cirrigera,7,14,stream,53.8,0.798
2016-11-17,Anolis carolinensis,7,9,disturbed,45.7,0.519
2016-11-17,Plethodon glutinosus,17,11,disturbed,45.7,0.519
2016-11-24,Scincella lateralis,14,11,disturbed,51.8,0.433
2016-11-24,Eurycea cirrigera,4,21,stream,51.8,0.433
2016-11-24,Scincella lateralis,12,14,stream,51.8,0.433
2016-12-01,Plethodon glutinosus,12,6,disturbed,56.2,0.326
2016-12-01,Eurycea cirrigera,8,13,stream,56.2,0.326
2016-12-01,Scincella lateralis,5,10,disturbed,56.2,0.326
2016-12-08,Eurycea cirrigera,9,23,stream,46.0,0.651
2016-12-08,Eurycea cirrigera,11,23,stream,46.0,0.651
2016-12-15,Anolis carolinensis,17,38,forest,38.5,0.441
2016-12-15,Anaxyrus fowleri,7,41,forest,38.5,0.441
2016-12-22,Plethodon glutinosus,13,2,disturbed,51.7,0.512
2016-12-22,Scincella lateralis,3,46,forest,51.7,0.512
2016-12-22,Eurycea cirrigera,3,17,stream,51.7,0.512
2016-12-22,Scincella lateralis,15,46,forest,51.7,0.512
2016-12-22,Plethodon glutinosus,19,17,stream,51.7,0.512
2016-12-22,Eurycea cirrigera,7,22,stream,51.7,0.512
2016-12-29,Scincella lateralis,4,17,stream,50.4,0.457
2016-12-29,Eurycea cirrigera,5,22,stream,50.4,0.457
2016-12-29,Anaxyrus fowleri,5,16,stream,50.4,0.457
2017-01-05,Plethodon glutinosus,15,45,forest,51.2,0.549
2017-01-05,Plethodon glutinosus,19,8,disturbed,51.2,0.549
2017-01-05,Plethodon glutinosus,16,10,disturbed,51.2,0.549
2017-01-05,Eurycea cirrigera,10,18,stream,51.2,0.549
2017-01-05,Eurycea cirrigera,7,13,stream,51.2,0.549
2017-01-12,Plethodon glutinosus,18,42,forest,41.9,0.475
2017-01-12,Eurycea cirrigera,4,20,stream,41.9,0.475
2017-01-26,Plethodon glutinosus,15,47,forest,54.9,0.894
2017-01-26,Plethodon glutinosus,11,5,disturbed,54.9,0.894
2017-01-26,Plethodon glutinosus,16,38,forest,54.9,0.894
2017-02-02,Sceloporus undulatus,19,10,disturbed,58.8,0.404
2017-02-02,Eurycea cirrigera,6,20,stream,58.8,0.404
2017-02-02,Eurycea cirrigera,5,13,stream,58.8,0.404
2017-02-02,Plethodon glutinosus,17,8,disturbed,58.8,0.404
2017-02-09,Plethodon glutinosus,12,11,disturbed,47.3,0.709
2017-02-09,Plethodon glutinosus,15,3,disturbed,47.3,0.709
2017-02-09,Plethodon glutinosus,13,2,disturbed,47.3,0.709
2017-02-16,Eurycea cirrigera,4,17,stream,50.8,0.891
2017-02-16,Plethodon glutinosus,16,9,disturbed,50.8,0.891
2017-02-23,Plethodon glutinosus,16,1,disturbed,58.0,0.821
2017-02-23,Eurycea cirrigera,3,22,stream,58.0,0.821
2017-02-23,Eurycea cirrigera,10,38,forest,58.0,0.821
2017-02-23,Eurycea cirrigera,4,21,stream,58.0,0.821
2017-03-02,Sceloporus undulatus,17,5,disturbed,61.4,0.336
2017-03-02,Eurycea cirrigera,10,15,stream,61.4,0.336
2017-03-09,Anolis carolinensis,8,10,disturbed,67.9,0.991
2017-03-09,Plestiodon fasciata,6,38,forest,67.9,0.991
2017-03-09,Agkistrodon piscivorus,103,15,stream,67.9,0.991
2017-03-09,Anaxyrus fowleri,6,48,forest,67.9,0.991
2017-03-09,Anolis carolinensis,13,8,disturbed,67.9,0.991
2017-03-16,Sceloporus undulatus,11,5,disturbed,54.0,0.493
2017-03-16,Storeria occipitomaculata,34,42,forest,54.0,0.493
2017-03-23,Plethodon glutinosus,15,6,disturbed,67.6,0.245
2017-03-23,Anolis carolinensis,17,2,disturbed,67.6,0.245
2017-03-23,Scincella lateralis,11,13,stream,67.6,0.245
2017-03-23,Eurycea cirrigera,5,17,stream,67.6,0.245
2017-03-23,Plestiodon fasciata,8,46,forest,67.6,0.245
2017-03-23,Plestiodon laticeps,19,48,forest,67.6,0.245
2017-03-23,Anolis carolinensis,19,6,disturbed,67.6,0.245
2017-03-30,Anolis carolinensis,14,1,disturbed,49.1,0.732
2017-04-06,Anolis carolinensis,12,12,disturbed,64.1,0.651
2017-04-06,Plestiodon fasciata,8,44,forest,64.1,0.651
2017-04-06,Coluber constrictor,55,32,grass,64.1,0.651
2017-04-06,Eurycea cirrigera,5,18,stream,64.1,0.651
2017-04-13,Plestiodon fasciata,9,47,forest,54.1,0.639
2017-04-13,Scincella lateralis,3,8,disturbed,54.1,0.639
2017-04-20,Plestiodon laticeps,13,8,disturbed,65.1,0.702
2017-04-20,Plestiodon fasciata,15,41,forest,65.1,0.702
2017-04-20,Storeria occipitomaculata,33,37,forest,65.1,0.702
2017-04-20,Anolis carolinensis,18,40,forest,65.1,0.702
2017-05-04,Plestiodon laticeps,17,46,forest,77.7,0.73
2017-05-04,Plestiodon fasciata,12,12,disturbed,77.7,0.73
2017-05-04,Anaxyrus fowleri,4,45,forest,77.7,0.73
2017-05-04,Anolis carolinensis,14,12,disturbed,77.7,0.73
2017-05-11,Scincella lateralis,12,45,forest,68.1,0.364
2017-05-11,Scincella lateralis,5,9,disturbed,68.1,0.364
2017-05-18,Anolis carolinensis,16,6,disturbed,62.3,0.466
2017-05-18,Coluber constrictor,51,32,grass,62.3,0.466
2017-05-25,Anolis carolinensis,20,8,disturbed,62.9,0.948
2017-05-25,Scincella lateralis,14,9,disturbed,62.9,0.948
2017-05-25,Plestiodon fasciata,8,40,forest,62.9,0.948
2017-05-25,Pantherophis spiloides,101,6,disturbed,62.9,0.948
2017-05-25,Scincella lateralis,6,41,forest,62.9,0.948
2017-05-25,Anolis carolinensis,9,1,disturbed,62.9,0.948
2017-06-01,Pantherophis spiloides,168,3,disturbed,75.4,0.653
2017-06-01,Scincella lateralis,5,17,stream,75.4,0.653
2017-06-08,Scincella lateralis,3,43,forest,83.2,0.879
2017-06-08,Scincella lateralis,5,48,forest,83.2,0.879
2017-06-08,Scincella lateralis,10,38,forest,83.2,0.879
2017-06-08,Scincella lateralis,4,40,forest,83.2,0.879
2017-06-15,Scincella lateralis,11,7,disturbed,85.5,0.391
2017-06-22,Anolis carolinensis,22,3,disturbed,67.4,0.375
2017-06-22,Pantherophis spiloides,76,27,grass,67.4,0.375
2017-06-22,Scincella lateralis,4,15,stream,67.4,0.375
2017-06-22,Sceloporus undulatus,19,12,disturbed,67.4,0.375
2017-06-22,Plestiodon fasciata,15,5,disturbed,67.4,0.375
2017-06-29,Anolis carolinensis,13,45,forest,70.8,0.913
2017-06-29,Sceloporus undulatus,12,9,disturbed,70.8,0.913
2017-06-29,Scincella lateralis,5,19,stream,70.8,0.913
2017-06-29,Scincella lateralis,12,13,stream,70.8,0.913
2017-06-29,Scincella lateralis,5,12,disturbed,70.8,0.913
2017-06-29,Plestiodon laticeps,14,5,disturbed,70.8,0.913
2017-07-06,Pantherophis spiloides,146,38,forest,74.1,0.874
2017-07-06,Sceloporus undulatus,19,2,disturbed,74.1,0.874
2017-07-06,Sceloporus undulatus,10,10,disturbed,74.1,0.874
2017-07-13,Anolis carolinensis,12,36,grass,84.4,0.41
2017-07-20,Sceloporus undulatus,14,2,disturbed,89.4,0.749
2017-07-20,Anolis carolinensis,17,13,stream,89.4,0.749
2017-07-20,Plestiodon laticeps,11,2,disturbed,89.4,0.749
2017-07-20,Plestiodon laticeps,16,45,forest,89.4,0.749
2017-07-27,Scincella lateralis,10,38,forest,77.0,0.316
2017-08-03,Scincella lateralis,6,23,stream,77.1,0.798
2017-08-03,Sceloporus undulatus,14,12,disturbed,77.1,0.798
2017-08-03,Scincella lateralis,12,13,stream,77.1,0.798
2017-08-10,Anolis carolinensis,9,11,disturbed,72.4,0.461
2017-08-10,Sceloporus undulatus,12,12,disturbed,72.4,0.461
2017-08-10,Plestiodon laticeps,24,9,disturbed,72.4,0.461
2017-08-17,Sceloporus undulatus,11,7,disturbed,82.6,0.743
2017-08-17,Anolis carolinensis,17,10,disturbed,82.6,0.743
2017-08-17,Scincella lateralis,4,42,forest,82.6,0.743
2017-08-24,Scincella lateralis,7,38,forest,70.5,0.781
2017-08-31,Agkistrodon piscivorus,133,22,stream,72.4,0.304
2017-08-31,Agkistrodon piscivorus,94,16,stream,72.4,0.304
2017-09-07,Agkistrodon piscivorus,110,13,stream,73.9,0.648
2017-09-07,Scincella lateralis,5,38,forest,73.9,0.648
2017-09-14,Anolis carolinensis,10,41,forest,69.7,0.859
2017-09-14,Plestiodon fasciata,14,10,disturbed,69.7,0.859
2017-09-14,Anolis carolinensis,18,8,disturbed,69.7,0.859
